weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
ACE32,124,0.016,0.0,67.875,67.75,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,peidomhxu
AWM,20,0.2,0.0,181.0225,91.03,259.27,2.0,0.0,2.0,0.0,0.0,0.0,0.0,peidomhxu
Frag Grenade,3,0.333,0.6666666666666666,42.57333333333333,41.5,44.26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,peidomhxu
Mini14,8,0.25,0.0,259.8,258.79,260.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,BOSSCTP
Frag Grenade,3,0.667,0.3333333333333333,69.88666666666667,41.86,84.02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,overindow
MP5K,154,0.058,0.0,89.06111111111112,31.58,180.82,2.0,0.0,4.0,2.0,0.0,1.0,0.0,KuangfengS1
AUG,108,0.019,0.0,101.725,76.03,127.42,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9614_-KkunJ9
Frag Grenade,3,0.667,0.0,34.45,32.77,36.13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9614_-KkunJ9
Mk12,84,0.036,0.0,292.51,205.34,341.57,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9614_-KkunJ9
M24,5,0.2,0.0,138.55,138.55,138.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stranger3117
M416,22,0.045,0.0,98.47,98.47,98.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stranger3117
AUG,70,0.057,0.0,34.0125,1.05,132.77,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Geoffrey_PP
Mk12,168,0.077,0.38095238095238093,143.79000000000002,1.19,284.42,5.0,0.0,8.0,3.0,3.0,2.0,0.0,Geoffrey_PP
P90,45,0.133,0.25,21.7675,20.35,24.29,1.0,0.0,3.0,3.0,1.0,0.0,0.0,Geoffrey_PP
M24,13,0.231,0.0,232.92333333333332,181.49,330.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,iuewo
M416,49,0.082,0.6363636363636364,5.6890909090909085,4.67,7.39,0.0,0.0,11.0,0.0,0.0,0.0,0.0,iuewo
AUG,23,0.043,0.0,24.22,24.22,24.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LaYBackJ
Mk12,122,0.18,0.12,170.9588,1.92,389.99,15.0,0.0,9.0,1.0,0.0,0.0,0.0,LaYBackJ
Mk12,31,0.226,0.125,97.59,76.7,240.71,0.0,0.0,6.0,0.0,1.0,1.0,0.0,SlimShady_-
AUG,101,0.178,0.41935483870967744,15.625806451612902,1.99,33.41,5.0,0.0,25.0,0.0,1.0,0.0,0.0,YourMaleGod_-
Frag Grenade,5,0.6,0.0,45.04333333333333,44.51,45.72,0.0,0.0,0.0,0.0,0.0,0.0,3.0,YourMaleGod_-
Mk12,7,0.143,0.6666666666666666,85.05333333333334,84.93,85.17,0.0,0.0,2.0,0.0,1.0,0.0,0.0,YourMaleGod_-
Kar98k,46,0.152,0.125,225.32125,94.4,327.68,0.0,0.0,6.0,0.0,0.0,2.0,0.0,Mempry-XX
M416,61,0.082,0.0,30.871999999999996,17.24,85.07,0.0,0.0,4.0,0.0,1.0,0.0,0.0,Mempry-XX
AUG,72,0.069,0.0,49.662,27.33,58.98,2.0,0.0,3.0,0.0,0.0,0.0,0.0,weixiao762
M24,3,0.333,0.0,456.32,456.32,456.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,weixiao762
AUG,46,0.196,0.1,16.699,9.34,20.27,0.0,0.0,6.0,2.0,1.0,1.0,0.0,HEEHEE818
M416,7,0.286,0.0,8.545,7.51,9.58,0.0,0.0,0.0,0.0,0.0,2.0,0.0,iFTY_HuaHai
Mk12,110,0.082,0.4,297.0126666666667,103.51,498.99,6.0,0.0,8.0,0.0,0.0,1.0,0.0,iFTY_HuaHai
Kar98k,26,0.231,0.14285714285714285,206.75714285714284,185.53,283.65,2.0,0.0,5.0,0.0,0.0,0.0,0.0,Gorgeous_LongGe
K2,22,0.273,0.0,35.050000000000004,34.65,35.95,0.0,0.0,3.0,2.0,0.0,1.0,0.0,Hbpz_-
M24,10,0.1,0.0,134.0,134.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hbpz_-
AUG,23,0.087,0.0,5.84,5.83,5.85,0.0,0.0,2.0,0.0,0.0,0.0,0.0,stephecu
Beryl M762,43,0.047,0.6,4.298,4.19,4.58,1.0,0.0,0.0,1.0,1.0,2.0,0.0,01-Eucommia
Mk12,73,0.082,0.0,149.67166666666665,103.51,257.77,2.0,0.0,4.0,0.0,0.0,0.0,0.0,Plecy
Beryl M762,33,0.242,0.2727272727272727,11.647272727272728,0.91,29.93,2.0,0.0,7.0,1.0,1.0,0.0,0.0,SomethingInDaWay
Beryl M762,38,0.053,0.0,16.14,2.22,30.06,0.0,0.0,2.0,0.0,0.0,0.0,0.0,01-Maca
AUG,34,0.088,0.0,66.88666666666667,66.72,67.22,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Im_Peppi
Frag Grenade,1,1.0,0.0,17.18,17.18,17.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Im_Peppi
Beryl M762,20,0.1,0.0,18.79,18.25,19.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,iFTY_XingGe
Kar98k,7,0.286,0.0,120.32,113.26,127.38,0.0,0.0,2.0,0.0,0.0,0.0,0.0,iFTY_XingGe
M416,32,0.094,0.0,20.290000000000003,18.84,21.96,0.0,0.0,3.0,0.0,0.0,0.0,0.0,iFTY_XingGe
M416,148,0.034,0.16666666666666666,37.059999999999995,7.36,43.22,0.0,0.0,4.0,0.0,2.0,0.0,0.0,MV-TTT
Mk12,67,0.075,0.0,359.894,359.62,360.36,0.0,0.0,5.0,0.0,0.0,0.0,0.0,MV-TTT
Beryl M762,6,0.0,1.0,6.9175,6.86,7.04,0.0,0.0,4.0,0.0,0.0,0.0,0.0,doubiTV_1990
Mk12,10,0.1,0.0,89.81,89.81,89.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,doubiTV_1990
Mk12,11,0.091,0.0,394.66,394.66,394.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,IiillillillilllI
M416,30,0.1,0.5,18.13,2.36,81.48,0.0,0.0,4.0,0.0,1.0,1.0,0.0,volley_Bears_
Mk12,22,0.091,0.0,122.625,5.47,239.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,volley_Bears_
Beryl M762,33,0.061,0.0,58.769999999999996,58.56,58.98,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Alpago1
Kar98k,20,0.05,0.0,260.81,260.81,260.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Alpago1
M24,8,0.125,0.5,208.83499999999998,208.41,209.26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5269Tang
M249,28,0.036,0.875,7.03625,5.24,18.25,0.0,0.0,6.0,0.0,0.0,2.0,0.0,xinbi19900423
ACE32,26,0.0,1.0,24.482,5.51,37.31,1.0,0.0,2.0,0.0,0.0,2.0,0.0,Lucky-BaBaa
Frag Grenade,6,0.167,0.5,56.29,37.67,74.91,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Lucky-BaBaa
Mk12,11,0.455,0.0,181.878,181.49,182.03,1.0,0.0,3.0,1.0,0.0,0.0,0.0,SanLong517
AUG,38,0.026,0.0,99.09,99.09,99.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NR_HuTuDani
Frag Grenade,1,2.0,0.3333333333333333,48.4,43.6,52.26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NR_HuTuDani
MG3,32,0.125,0.3333333333333333,17.25166666666667,17.24,17.26,0.0,0.0,5.0,1.0,0.0,0.0,0.0,NR_HuTuDani
Mini14,8,0.25,0.0,136.57999999999998,135.54,137.62,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NR_HuTuDani
Mk12,144,0.104,0.21052631578947367,228.0626315789474,162.85,360.32,5.0,0.0,4.0,4.0,4.0,2.0,0.0,NR_HuTuDani
AUG,65,0.123,0.3333333333333333,36.96666666666667,17.38,62.91,3.0,0.0,3.0,3.0,2.0,1.0,0.0,ShinSeokWon
Mini14,29,0.069,0.5,337.1025,304.67,356.3,1.0,0.0,2.0,1.0,0.0,0.0,0.0,ShinSeokWon
Beryl M762,134,0.03,0.42857142857142855,44.08857142857143,26.44,59.13,1.0,0.0,1.0,1.0,0.0,4.0,0.0,wukejun1985
M24,31,0.194,0.3333333333333333,354.72222222222223,174.47,588.48,2.0,0.0,5.0,1.0,0.0,1.0,0.0,wukejun1985
M416,43,0.023,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Twis_Llu
AUG,139,0.036,0.5,28.612000000000002,5.64,71.97,3.0,0.0,6.0,0.0,0.0,1.0,0.0,K-chefpeng
Frag Grenade,3,0.333,0.0,18.52,18.52,18.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K-chefpeng
M416,22,0.227,0.4444444444444444,43.833333333333336,41.92,46.62,0.0,0.0,6.0,0.0,2.0,1.0,0.0,K-chefpeng
AUG,29,0.034,0.0,32.32,32.32,32.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,m7QkpL0AD26Mq
Frag Grenade,1,1.0,0.0,34.16,34.16,34.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m7QkpL0AD26Mq
Mk12,45,0.2,0.35714285714285715,62.71857142857142,37.28,95.61,3.0,0.0,9.0,2.0,0.0,0.0,0.0,m7QkpL0AD26Mq
QBZ95,24,0.083,0.75,6.8825,1.04,23.67,0.0,0.0,6.0,1.0,1.0,0.0,0.0,m7QkpL0AD26Mq
ACE32,92,0.087,0.0,31.067500000000003,23.14,48.28,1.0,0.0,5.0,0.0,2.0,0.0,0.0,Gun-bandits
Frag Grenade,5,0.8,0.3333333333333333,54.95666666666667,35.45,78.09,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Gun-bandits
ACE32,30,0.033,0.5,72.975,71.32,74.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,126sgr
Mk12,21,0.095,0.0,124.695,123.76,125.63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,126sgr
QBZ95,7,0.143,0.0,10.58,10.58,10.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126sgr
AUG,10,0.3,0.0,10.103333333333333,9.97,10.28,0.0,0.0,2.0,0.0,0.0,1.0,0.0,SoapFu
Mk12,29,0.138,0.0,198.225,194.29,202.99,1.0,0.0,3.0,0.0,0.0,0.0,0.0,SoapFu
Beryl M762,148,0.061,0.18181818181818182,14.857272727272727,6.48,51.13,2.0,0.0,6.0,1.0,1.0,1.0,0.0,Ymca_zch
Frag Grenade,6,0.333,0.3333333333333333,16.003333333333334,8.6,21.96,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Ymca_zch
Kar98k,8,0.125,0.0,248.17,248.17,248.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KingLeBronCAVS
M416,33,0.152,0.6153846153846154,12.673076923076923,10.23,40.99,0.0,0.0,10.0,1.0,0.0,2.0,0.0,KingLeBronCAVS
M24,16,0.25,0.2,181.746,117.13,277.26,3.0,0.0,1.0,1.0,0.0,0.0,0.0,PEGABOX
QBZ95,69,0.058,0.6363636363636364,4.048181818181818,3.65,4.6,0.0,0.0,5.0,1.0,0.0,5.0,0.0,SKTT1Gumayussi
M416,59,0.085,0.0,22.698,11.08,40.13,0.0,0.0,5.0,0.0,0.0,0.0,0.0,bz6677
Micro UZI,25,0.08,0.0,53.355,53.23,53.48,0.0,0.0,2.0,0.0,0.0,0.0,0.0,I4AXUqmXaMVZx
Beryl M762,28,0.286,0.2727272727272727,24.49727272727273,23.49,26.81,0.0,0.0,5.0,2.0,1.0,3.0,0.0,BmTRZhBtJMca4f
Frag Grenade,2,0.5,0.8,19.81,18.13,23.23,0.0,0.0,0.0,0.0,0.0,0.0,5.0,BmTRZhBtJMca4f
M24,2,1.0,0.0,103.69,102.75,104.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,EllisUPriestley
M416,112,0.134,0.0,21.242,3.14,35.29,2.0,0.0,9.0,1.0,2.0,1.0,0.0,EllisUPriestley
AUG,49,0.184,0.64,7.9336,3.27,10.21,2.0,0.0,10.0,5.0,3.0,5.0,0.0,biubiu110119
M24,1,1.0,0.0,100.07,100.07,100.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,biubiu110119
QBZ95,67,0.015,0.9090909090909091,24.35,3.33,37.07,1.0,0.0,1.0,2.0,3.0,4.0,0.0,biubiu110119
AUG,27,0.148,0.7777777777777778,3.5055555555555555,1.77,5.06,1.0,0.0,14.0,2.0,1.0,0.0,0.0,FJHASKJFASJKH
Beryl M762,90,0.067,0.45454545454545453,19.157272727272726,17.37,20.6,1.0,0.0,4.0,3.0,3.0,0.0,0.0,FJHASKJFASJKH
Kar98k,3,0.333,0.0,171.42,171.42,171.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HW961221
MP5K,15,0.0,1.0,3.1740000000000004,3.13,3.3,0.0,0.0,2.0,0.0,1.0,2.0,0.0,HW961221
AUG,182,0.088,0.15789473684210525,56.11157894736843,15.63,190.35,1.0,0.0,9.0,3.0,2.0,4.0,0.0,Fantast-YOLO
M24,12,0.167,0.0,60.53,42.08,78.98,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Fantast-YOLO
Beryl M762,87,0.069,0.0,29.465,18.32,52.21,0.0,0.0,3.0,1.0,1.0,1.0,0.0,li_1057
Kar98k,34,0.059,0.5,220.9925,192.39,280.18,3.0,0.0,0.0,1.0,0.0,0.0,0.0,li_1057
AUG,55,0.127,0.5882352941176471,9.704705882352942,5.36,25.55,4.0,0.0,7.0,1.0,5.0,0.0,0.0,csliang12345
AUG,16,0.062,0.0,25.85,25.85,25.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mflkmuci492
Kar98k,2,0.5,0.0,271.81,271.81,271.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mflkmuci492
M416,8,0.375,0.5,8.021666666666667,7.65,8.31,0.0,0.0,4.0,0.0,2.0,0.0,0.0,Mflkmuci492
ACE32,90,0.044,0.0,39.4125,31.02,64.58,0.0,0.0,1.0,1.0,1.0,1.0,0.0,qRkQd30FTXO0V
M24,19,0.053,0.0,271.03,271.03,271.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,qRkQd30FTXO0V
Micro UZI,27,0.0,1.0,9.092857142857143,8.99,9.25,0.0,0.0,7.0,0.0,0.0,0.0,0.0,LIS020
VSS,29,0.138,0.0,40.3125,36.42,44.28,0.0,0.0,4.0,0.0,0.0,0.0,0.0,LIS020
M416,71,0.056,0.0,52.2675,49.81,54.71,0.0,0.0,3.0,0.0,0.0,1.0,0.0,BMW_Mopwer
Kar98k,9,0.111,0.0,130.68,130.68,130.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HeMa-98king
AUG,134,0.052,0.0,18.645714285714288,5.38,49.56,0.0,0.0,5.0,1.0,0.0,1.0,0.0,MingleiHuang
Mk12,198,0.045,0.0,211.12444444444446,45.71,307.88,2.0,0.0,3.0,2.0,2.0,0.0,0.0,MingleiHuang
ACE32,46,0.13,0.5384615384615384,13.48076923076923,1.88,22.38,3.0,0.0,8.0,1.0,1.0,0.0,0.0,LMF563
Mk12,71,0.099,0.0,269.4642857142857,121.71,327.27,0.0,0.0,6.0,0.0,1.0,0.0,0.0,tyloo_xxxfx
ACE32,9,0.333,0.0,4.1433333333333335,3.05,5.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,ehh-1473
Micro UZI,12,0.167,0.0,5.105,4.76,5.45,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Yorha_no2_type_B
ACE32,40,0.125,0.6428571428571429,15.397857142857143,8.78,31.77,2.0,0.0,4.0,2.0,1.0,5.0,0.0,tlj_sb
MP5K,71,0.07,0.7368421052631579,14.833157894736841,3.49,24.58,1.0,0.0,9.0,0.0,0.0,9.0,0.0,2025-ABC168
VSS,61,0.066,0.0,18.65,18.65,18.65,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2025-ABC168
Frag Grenade,4,0.75,0.0,37.736666666666665,18.88,48.43,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Echo_72L
M24,10,0.3,0.0,213.60333333333332,208.17,223.76,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Echo_72L
M416,54,0.296,0.058823529411764705,22.684117647058823,2.86,48.85,0.0,0.0,6.0,2.0,0.0,9.0,0.0,Echo_72L
Beryl M762,27,0.111,0.5714285714285714,11.668571428571427,11.61,12.02,1.0,0.0,4.0,0.0,1.0,1.0,0.0,ZhangYunFei-----
Beryl M762,141,0.106,0.4444444444444444,16.729629629629628,7.77,26.26,0.0,0.0,21.0,1.0,0.0,5.0,0.0,Ganchaoying
QBZ95,94,0.085,0.7241379310344828,34.287241379310345,17.07,45.19,4.0,0.0,16.0,2.0,1.0,6.0,0.0,Ganchaoying
Kar98k,15,0.267,0.0,213.2725,146.27,352.45,0.0,0.0,2.0,2.0,0.0,0.0,0.0,SK_SupremeKing
QBZ95,14,0.286,0.0,24.325000000000003,24.02,24.67,0.0,0.0,3.0,0.0,0.0,1.0,0.0,buxomhzd3y
Frag Grenade,1,1.0,0.0,30.53,30.53,30.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sy9kk
MP5K,40,0.125,0.6428571428571429,8.627857142857142,5.43,13.58,0.0,0.0,8.0,5.0,1.0,0.0,0.0,Sy9kk
AUG,55,0.018,0.5,59.14,58.78,59.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1doii_
M249,132,0.114,0.34782608695652173,109.40173913043478,51.96,150.5,2.0,0.0,8.0,6.0,1.0,6.0,0.0,1doii_
UMP45,57,0.386,0.0,14.35590909090909,11.15,17.42,2.0,0.0,17.0,3.0,0.0,0.0,0.0,1doii_
VSS,16,0.125,0.75,116.21000000000001,115.15,116.7,2.0,0.0,6.0,0.0,0.0,0.0,0.0,AKA-AGAO
Frag Grenade,1,1.0,0.0,40.01,40.01,40.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,chichichihoon
QBZ95,59,0.102,0.3333333333333333,21.87,5.93,26.42,2.0,0.0,4.0,0.0,1.0,2.0,0.0,chichichihoon
Beryl M762,38,0.079,0.0,14.719999999999999,14.69,14.75,0.0,0.0,3.0,0.0,0.0,0.0,0.0,iFTY_HuaHai
Frag Grenade,4,0.25,0.0,27.09,27.09,27.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iFTY_HuaHai
Kar98k,5,0.2,0.0,36.76,36.76,36.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,iFTY_HuaHai
Kar98k,9,0.333,0.0,215.09,143.89,321.14,0.0,0.0,2.0,0.0,1.0,0.0,0.0,GGHHAAQQ
Frag Grenade,1,2.0,0.0,29.990000000000002,29.47,30.51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Uncle___9
Mk12,6,0.0,1.0,33.29,33.29,33.29,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Uncle___9
QBZ95,16,0.438,0.0,12.569999999999999,5.27,17.98,0.0,0.0,3.0,2.0,0.0,2.0,0.0,Uncle___9
AKM,54,0.111,0.5714285714285714,2.059285714285714,0.82,3.61,0.0,0.0,10.0,0.0,1.0,3.0,0.0,123er456789
M416,14,0.071,0.0,69.6,69.6,69.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,goGnIvRM
M416,38,0.053,0.0,24.84,24.79,24.89,0.0,0.0,0.0,2.0,0.0,0.0,0.0,IUTo_r_su6
AUG,81,0.198,0.23809523809523808,15.856666666666667,4.29,32.32,2.0,0.0,6.0,3.0,4.0,6.0,0.0,8acm43i
Mk12,5,0.4,0.0,93.295,93.08,93.51,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8acm43i
Frag Grenade,4,0.25,0.5,23.405,9.39,37.42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Flipped-1111
Kar98k,32,0.062,0.0,133.875,85.19,182.56,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Flipped-1111
M416,28,0.036,0.75,44.4,40.9,54.71,1.0,0.0,0.0,2.0,0.0,1.0,0.0,kiro000000
SKS,20,0.05,0.0,301.0,301.0,301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kiro000000
Beryl M762,24,0.125,0.625,74.55125,70.02,84.73,0.0,0.0,5.0,2.0,1.0,0.0,0.0,91TTT_
Frag Grenade,6,0.333,0.0,31.474999999999998,26.58,36.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,91TTT_
Kar98k,10,0.3,0.0,256.2966666666667,255.73,256.91,1.0,0.0,1.0,0.0,1.0,0.0,0.0,91TTT_
MP5K,255,0.094,0.6190476190476191,19.61269841269841,1.94,84.21,8.0,0.0,34.0,3.0,6.0,12.0,0.0,91TTT_
QBZ95,30,0.167,0.6666666666666666,10.872666666666667,10.42,12.22,0.0,0.0,7.0,3.0,2.0,3.0,0.0,ONGA_1998
Frag Grenade,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NobleBandit
MP5K,135,0.089,0.5714285714285714,22.34714285714286,4.72,60.26,1.0,0.0,17.0,0.0,1.0,9.0,0.0,DouYin-JiangYouM
M416,149,0.121,0.45454545454545453,20.02939393939394,2.68,78.28,5.0,0.0,21.0,0.0,4.0,3.0,0.0,wi-zwa
Mini14,154,0.071,0.0,235.31545454545451,78.32,474.06,1.0,0.0,4.0,1.0,0.0,5.0,0.0,wi-zwa
AUG,227,0.009,0.0,32.375,12.67,52.08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,qwafrwaqgh
M416,8,0.5,0.0,2.06,2.06,2.06,0.0,0.0,4.0,0.0,0.0,0.0,0.0,qwafrwaqgh
Mk12,22,0.227,0.0,221.94400000000002,153.01,327.38,0.0,0.0,3.0,0.0,0.0,2.0,0.0,qwafrwaqgh
M416,23,0.087,0.0,12.59,12.58,12.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,YWJ199
Beryl M762,75,0.04,0.0,112.62666666666667,75.74,146.32,0.0,0.0,3.0,0.0,0.0,0.0,0.0,CJH123456789
QBU,57,0.053,0.0,171.49333333333334,118.63,261.65,1.0,0.0,2.0,0.0,0.0,0.0,0.0,CJH123456789
AUG,12,0.083,0.0,42.95,42.95,42.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UrsulaRLaurie
M416,31,0.065,0.0,25.535,25.19,25.88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,UrsulaRLaurie
