weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
Kar98k,12,0.25,0.0,255.17666666666665,237.29,289.43,0.0,0.0,2.0,0.0,0.0,1.0,0.0,wfkmdg
QBZ95,24,0.042,0.875,7.70625,4.01,23.07,0.0,0.0,3.0,2.0,1.0,2.0,0.0,MaytSarafhl
Mk12,14,0.214,0.0,431.90333333333336,427.27,436.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Garfield-Liu
Frag Grenade,3,0.333,0.0,75.29,75.29,75.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Swu88888
M249,113,0.027,0.0,9.786666666666667,9.46,10.09,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Swu88888
Mk12,45,0.044,0.0,208.92000000000002,109.67,308.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Swu88888
QBU,6,0.333,0.0,73.185,72.82,73.55,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Swu88888
AUG,142,0.056,0.0,66.00625,30.51,136.98,0.0,0.0,4.0,2.0,0.0,2.0,0.0,invincibel-X
Kar98k,30,0.333,0.0,194.463,51.75,298.58,3.0,0.0,6.0,0.0,1.0,0.0,0.0,invincibel-X
Mini14,143,0.07,0.16666666666666666,236.02583333333334,140.65,511.44,0.0,0.0,5.0,1.0,1.0,5.0,0.0,bestman1617
ACE32,65,0.031,0.5,20.4425,4.37,36.57,0.0,0.0,2.0,1.0,1.0,0.0,0.0,OngTien_No1
M24,4,0.25,0.0,66.56,66.56,66.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Zke3XmeegA
MP5K,192,0.083,0.4838709677419355,25.701290322580647,8.73,187.33,2.0,0.0,24.0,2.0,2.0,1.0,0.0,Zke3XmeegA
M416,293,0.038,0.42105263157894735,33.00473684210527,15.98,57.23,6.0,0.0,6.0,1.0,3.0,3.0,0.0,Laoderbutan
Mk12,24,0.083,0.6,83.008,38.01,152.73,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Laoderbutan
Beryl M762,72,0.028,0.7142857142857143,28.232857142857142,16.06,33.77,0.0,0.0,3.0,3.0,0.0,1.0,0.0,huya-zhuqi
M24,20,0.2,0.0,293.0,291.97,294.24,0.0,0.0,3.0,1.0,0.0,0.0,0.0,Man-naonao
M416,46,0.087,0.0,15.7425,13.23,18.43,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1Perry1
Mk12,7,0.429,0.0,90.70333333333333,89.73,91.8,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1Perry1
Thompson,47,0.234,0.0,10.146363636363636,1.97,18.13,2.0,0.0,8.0,0.0,1.0,0.0,0.0,Victor-182
ACE32,125,0.176,0.3888888888888889,32.52777777777778,3.01,68.3,1.0,0.0,13.0,11.0,4.0,7.0,0.0,HUAHUA-AK66
Frag Grenade,2,0.0,1.0,42.81,42.81,42.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,HUAHUA-AK66
SKS,26,0.0,1.0,426.61,426.61,426.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,zxd-love-txy
Beryl M762,105,0.029,0.25,51.052499999999995,49.87,52.71,0.0,0.0,1.0,1.0,0.0,2.0,0.0,ducmilo
Beryl M762,75,0.04,0.0,105.60333333333334,92.42,125.28,0.0,0.0,2.0,0.0,0.0,1.0,0.0,iFTY_HuaHai
M24,41,0.39,0.0,203.465625,96.18,310.33,1.0,0.0,13.0,0.0,2.0,0.0,0.0,iFTY_HuaHai
Micro UZI,54,0.556,0.0,2.8049999999999997,2.37,3.07,2.0,0.0,10.0,11.0,0.0,7.0,0.0,AAAFDM
UMP45,9,0.333,0.0,2.5933333333333333,2.37,2.82,1.0,0.0,2.0,0.0,0.0,0.0,0.0,AAAFDM
MP5K,73,0.137,0.6428571428571429,7.945714285714286,2.96,23.02,3.0,0.0,17.0,5.0,1.0,2.0,0.0,Lolita-1995
QBZ95,30,0.067,0.5,12.1525,4.09,15.15,1.0,0.0,3.0,0.0,0.0,0.0,0.0,ZinHuang
MP5K,31,0.032,0.8571428571428571,26.712857142857143,25.31,33.64,1.0,0.0,3.0,0.0,2.0,1.0,0.0,F110119120-
QBZ95,18,0.056,0.9090909090909091,2.6245454545454545,1.88,4.93,0.0,0.0,6.0,0.0,3.0,2.0,0.0,F110119120-
MP5K,10,0.1,0.0,7.27,7.27,7.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FUYUMI1222
AUG,47,0.085,0.0,31.015,10.07,38.13,2.0,0.0,2.0,0.0,0.0,0.0,0.0,FeLLaZ7-
MP5K,36,0.0,1.0,14.57,14.57,14.57,1.0,0.0,0.0,3.0,0.0,2.0,0.0,AnhSauThienNhan
M24,33,0.455,0.11764705882352941,192.1835294117647,90.35,273.16,1.0,0.0,10.0,2.0,4.0,0.0,0.0,Lemon_Jhin
M249,372,0.011,0.42857142857142855,26.594285714285714,9.81,50.86,0.0,0.0,5.0,0.0,0.0,2.0,0.0,Lemon_Jhin
Kar98k,20,0.05,0.5,224.875,153.05,296.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,linzhenbin66
Frag Grenade,3,0.333,0.0,35.36,35.36,35.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WRJD-17
Kar98k,29,0.345,0.2857142857142857,109.33714285714287,54.22,202.73,4.0,0.0,8.0,1.0,0.0,1.0,0.0,WRJD-17
Micro UZI,42,0.095,0.7142857142857143,14.103571428571428,12.39,15.29,4.0,0.0,8.0,0.0,2.0,0.0,0.0,WRJD-17
ACE32,81,0.062,0.375,34.32125,34.32,34.33,0.0,0.0,5.0,1.0,0.0,2.0,0.0,pabugdeshen
AWM,4,0.25,0.0,256.87,256.87,256.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pabugdeshen
Mk12,7,0.143,0.0,161.4,161.4,161.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MaiThucLoan
AUG,31,0.226,0.125,10.54875,8.79,12.3,0.0,0.0,2.0,0.0,0.0,6.0,0.0,SoiTrongnui
AKM,15,0.0,1.0,12.075999999999999,11.93,12.37,0.0,0.0,2.0,3.0,0.0,0.0,0.0,Woodymomo
QBZ95,15,0.133,0.0,22.244999999999997,15.29,29.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SJYYSJ11
ACE32,50,0.1,0.4444444444444444,16.22,11.35,17.53,0.0,0.0,7.0,1.0,1.0,0.0,0.0,zljl_0918
Beryl M762,202,0.089,0.28,22.7592,0.72,84.55,2.0,0.0,12.0,2.0,5.0,4.0,0.0,SQian_-
Mk12,76,0.066,0.5454545454545454,78.07818181818182,3.71,203.74,1.0,0.0,7.0,0.0,0.0,3.0,0.0,SQian_-
QBZ95,31,0.226,0.0,40.47571428571428,8.71,54.8,0.0,0.0,3.0,2.0,0.0,2.0,0.0,SQian_-
AKM,23,0.043,0.0,22.43,22.43,22.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Y-lin87
M416,25,0.08,0.0,59.620000000000005,59.57,59.67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Y-lin87
QBZ95,18,0.111,0.0,10.254999999999999,10.23,10.28,0.0,0.0,1.0,0.0,1.0,0.0,0.0,hoangduc198
M416,42,0.048,0.7142857142857143,28.094285714285714,4.71,38.38,0.0,0.0,3.0,1.0,2.0,1.0,0.0,shield78563
AUG,15,0.333,0.16666666666666666,12.93,8.89,15.19,0.0,0.0,3.0,1.0,0.0,2.0,0.0,Cute_Nl
Beryl M762,61,0.098,0.25,25.3475,14.07,61.61,0.0,0.0,5.0,1.0,1.0,1.0,0.0,Cute_Nl
MP5K,54,0.093,0.5454545454545454,6.438181818181818,1.66,10.84,2.0,0.0,8.0,1.0,0.0,0.0,0.0,Cute_Nl
QBU,46,0.261,0.29411764705882354,76.8529411764706,70.57,91.8,1.0,0.0,9.0,4.0,2.0,1.0,0.0,Cute_Nl
ACE32,120,0.033,0.3333333333333333,63.18666666666667,39.63,81.11,3.0,0.0,1.0,1.0,0.0,1.0,0.0,langwei-_-
AKM,23,0.087,0.7142857142857143,8.870000000000001,6.6,12.49,1.0,0.0,4.0,1.0,1.0,0.0,0.0,langwei-_-
Frag Grenade,4,0.0,1.0,12.65,12.65,12.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iy_81
M249,149,0.04,0.0,53.03666666666667,1.3,148.37,0.0,0.0,3.0,1.0,0.0,2.0,0.0,iy_81
SKS,32,0.25,0.0,145.10875,142.05,150.33,3.0,0.0,3.0,0.0,0.0,2.0,0.0,iy_81
AUG,137,0.044,0.45454545454545453,19.584545454545456,5.61,41.93,1.0,0.0,4.0,3.0,2.0,1.0,0.0,91SZM-DaMengNan
M24,3,0.333,0.0,35.49,35.49,35.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91SZM-DaMengNan
M416,47,0.043,0.0,31.62,23.46,39.78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,91SZM-DaMengNan
Frag Grenade,7,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Lemon_Ayw
M24,24,0.167,0.2,139.668,63.46,189.56,1.0,0.0,3.0,1.0,0.0,0.0,0.0,Lemon_Ayw
MP5K,266,0.023,0.14285714285714285,44.98285714285714,30.64,84.38,1.0,0.0,2.0,0.0,3.0,1.0,0.0,Lemon_Ayw
AUG,140,0.021,0.7,12.876,9.45,33.36,1.0,0.0,3.0,3.0,0.0,3.0,0.0,MinXu8
QBU,5,0.4,0.0,74.82,74.82,74.82,0.0,0.0,2.0,0.0,0.0,0.0,0.0,MinXu8
Frag Grenade,1,1.0,0.0,18.7,18.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,KanMoa
P90,50,0.04,0.0,11.175,11.02,11.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,KanMoa
AUG,99,0.141,0.3,11.5915,0.93,45.58,2.0,0.0,4.0,6.0,2.0,6.0,0.0,Lotues_
Mk12,55,0.127,0.46153846153846156,87.0469230769231,4.13,308.42,8.0,0.0,5.0,0.0,0.0,0.0,0.0,Lotues_
M16A4,4,0.0,1.0,44.300000000000004,44.24,44.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PanDa02743
M416,51,0.039,0.8571428571428571,7.834285714285714,2.79,15.01,5.0,0.0,5.0,3.0,1.0,0.0,0.0,PanDa02743
Mk12,137,0.219,0.23076923076923078,153.03410256410257,9.69,315.16,15.0,0.0,20.0,3.0,1.0,0.0,0.0,PanDa02743
Mk47 Mutant,6,0.167,0.0,25.29,25.29,25.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PanDa02743
Frag Grenade,1,1.0,0.0,9.28,9.28,9.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iFTY_HuaHai
M416,152,0.191,0.5245901639344263,66.22770491803279,1.78,260.22,2.0,0.0,47.0,4.0,2.0,6.0,0.0,iFTY_HuaHai
Mk12,74,0.189,0.2631578947368421,111.84631578947368,23.6,206.72,3.0,0.0,15.0,1.0,0.0,0.0,0.0,iFTY_HuaHai
Kar98k,7,0.571,0.0,164.4375,103.91,298.08,1.0,0.0,1.0,1.0,1.0,0.0,0.0,DZ_onlyL
M416,143,0.063,0.47058823529411764,17.52529411764706,3.78,73.24,8.0,0.0,8.0,1.0,0.0,0.0,0.0,DZ_onlyL
Kar98k,16,0.25,0.2,159.85,71.69,228.74,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5AM15187
MP5K,19,0.158,0.8421052631578947,9.417368421052632,6.98,12.31,15.0,0.0,4.0,0.0,0.0,0.0,0.0,5AM15187
AKM,131,0.061,0.4666666666666667,53.65,21.36,76.44,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Theworldf4
SKS,103,0.097,0.47368421052631576,183.36105263157896,69.85,207.66,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Theworldf4
Beryl M762,22,0.045,0.0,42.13,42.13,42.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nattyyi
Frag Grenade,1,1.0,0.0,16.36,16.36,16.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nattyyi
UMP45,38,0.132,0.0,11.132,10.86,12.16,0.0,0.0,5.0,0.0,0.0,0.0,0.0,BWN_ZITAI
AUG,122,0.09,0.3125,21.296875,3.59,97.1,1.0,0.0,9.0,2.0,2.0,2.0,0.0,Mohan1006
Frag Grenade,1,1.0,0.0,58.7,58.7,58.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mohan1006
Mini14,20,0.25,0.0,139.96999999999997,86.82,183.07,1.0,0.0,2.0,0.0,2.0,0.0,0.0,Mohan1006
AKM,36,0.056,0.0,29.46,5.64,53.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Yang_laosan00
Beryl M762,22,0.364,0.38461538461538464,19.225384615384616,15.3,28.1,0.0,0.0,12.0,1.0,0.0,0.0,0.0,Yang_laosan00
M16A4,21,0.048,0.0,15.23,15.23,15.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yang_laosan00
M24,15,0.133,0.0,208.5,109.28,307.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Yang_laosan00
M416,54,0.148,0.1111111111111111,30.68777777777778,8.09,69.28,1.0,0.0,6.0,0.0,1.0,1.0,0.0,Yang_laosan00
MP5K,20,0.15,0.625,10.98375,10.98,10.99,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Yang_laosan00
Beryl M762,60,0.033,0.7142857142857143,6.63,3.87,9.87,0.0,0.0,4.0,1.0,1.0,1.0,0.0,cnmlgb_o
Kar98k,2,0.5,0.0,95.1,95.1,95.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cnmlgb_o
M24,5,0.2,0.5,127.93,78.15,177.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,cnmlgb_o
M416,47,0.128,0.5384615384615384,33.26615384615384,10.76,51.93,4.0,0.0,7.0,0.0,2.0,0.0,0.0,cnmlgb_o
AUG,23,0.043,0.8333333333333334,5.3500000000000005,3.21,15.3,0.0,0.0,1.0,5.0,0.0,0.0,0.0,tUcjn4NDvPw7y
Kar98k,3,0.333,0.5,28.195,26.31,30.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,tUcjn4NDvPw7y
Beryl M762,96,0.042,0.8095238095238095,8.1,4.32,17.17,2.0,0.0,14.0,2.0,1.0,2.0,0.0,0907_Jiu
M24,4,0.5,0.0,149.76,58.66,240.86,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0907_Jiu
M416,10,0.0,1.0,1.4075,1.38,1.45,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0907_Jiu
Beryl M762,15,0.067,0.0,67.95,67.95,67.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RedaMancyAng
Frag Grenade,1,1.0,0.0,63.89,63.89,63.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RedaMancyAng
Beryl M762,56,0.054,0.8125,12.3975,1.46,63.43,0.0,0.0,12.0,3.0,0.0,1.0,0.0,FEI--ge-ge
Frag Grenade,3,0.667,0.3333333333333333,22.25333333333333,14.01,37.47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,FEI--ge-ge
M416,10,0.4,0.0,59.64,59.64,59.64,0.0,0.0,4.0,0.0,0.0,0.0,0.0,lueker-
M24,4,0.25,0.0,309.51,309.51,309.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,juju213
Mk47 Mutant,93,0.108,0.5238095238095238,16.874761904761904,1.82,26.36,4.0,0.0,11.0,2.0,1.0,3.0,0.0,juju213
Beryl M762,10,0.3,0.625,9.15375,9.15,9.16,1.0,0.0,6.0,0.0,1.0,0.0,0.0,hubaba124
Kar98k,8,0.125,0.0,304.1,304.1,304.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hubaba124
Beryl M762,59,0.068,0.6,37.248,27.47,71.77,1.0,0.0,6.0,1.0,2.0,0.0,0.0,MC_Killer6789
Mini14,6,0.0,1.0,220.36,218.91,221.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,MC_Killer6789
Frag Grenade,1,0.0,1.0,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NinghaiEthan
UMP45,26,0.077,0.0,22.66,22.62,22.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,NinghaiEthan
M416,237,0.021,0.16666666666666666,7.673333333333333,0.81,41.56,0.0,0.0,4.0,0.0,2.0,0.0,0.0,Chen2003BOW
Beryl M762,30,0.033,0.0,27.13,27.13,27.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oldspricymeat
Beryl M762,72,0.028,0.8666666666666667,15.222000000000001,2.86,30.11,1.0,0.0,11.0,0.0,1.0,2.0,0.0,iFTY_HuaHai
Frag Grenade,2,0.5,0.0,14.6,14.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iFTY_HuaHai
M249,31,0.0,1.0,8.545454545454545,3.8,11.16,2.0,0.0,9.0,0.0,0.0,0.0,0.0,iFTY_HuaHai
AUG,17,0.176,0.0,13.996666666666668,12.14,16.41,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4090Ti------
QBU,10,0.1,0.0,131.93,131.93,131.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4090Ti------
AUG,24,0.042,0.0,52.61,52.61,52.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,KH-TungTuTe
Mini14,19,0.053,0.8,218.858,217.55,220.13,0.0,0.0,2.0,1.0,2.0,0.0,0.0,KH-TungTuTe
AKM,22,0.091,0.0,7.875,7.36,8.39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,China-wWGG
MP5K,53,0.038,0.0,8.62,8.62,8.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,China-wWGG
Beryl M762,79,0.127,0.2857142857142857,30.120714285714286,6.48,54.01,2.0,0.0,11.0,0.0,1.0,0.0,0.0,KerrjJimmy
SKS,2,0.0,1.0,47.735,47.51,47.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,KerrjJimmy
Beryl M762,99,0.141,0.5483870967741935,10.198064516129032,2.2,30.27,8.0,0.0,17.0,3.0,1.0,2.0,0.0,moochz8yyp
Frag Grenade,3,0.333,0.5,10.225000000000001,6.65,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,moochz8yyp
Kar98k,3,0.333,0.0,310.78,310.78,310.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,moochz8yyp
ACE32,28,0.036,0.0,57.53,57.53,57.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bingya3
Micro UZI,25,0.12,0.0,4.803333333333334,4.45,5.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,bingya3
AKM,7,0.286,0.0,6.29,6.29,6.29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yy5659_Chuyi
AUG,96,0.031,0.7857142857142857,8.825,1.72,20.54,1.0,0.0,10.0,0.0,2.0,1.0,0.0,Yy5659_Chuyi
M24,4,0.25,0.0,98.45,98.45,98.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yy5659_Chuyi
Mini14,48,0.062,0.0,146.19666666666666,133.57,152.51,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Yy5659_Chuyi
AUG,16,0.125,0.0,25.15,25.15,25.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Dccz_5
AUG,47,0.106,0.5454545454545454,3.7154545454545453,2.84,5.67,0.0,0.0,10.0,0.0,1.0,0.0,0.0,BigTU-TH
QBU,10,0.1,0.0,80.88,80.88,80.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,xxxiby4r
AKM,10,0.2,0.5,42.0625,41.23,44.29,1.0,0.0,3.0,0.0,0.0,0.0,0.0,MaDouTV_SaoSao
Frag Grenade,2,0.5,0.5,58.325,57.93,58.72,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MaDouTV_SaoSao
Molotov Cocktail,1,0.0,1.0,9.65,9.65,9.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MaDouTV_SaoSao
ACE32,15,0.2,0.4,6.434,6.29,6.67,1.0,0.0,2.0,0.0,0.0,2.0,0.0,9981i
Frag Grenade,2,1.0,0.0,7.735,0.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9981i
ACE32,72,0.111,0.7419354838709677,8.016451612903225,2.07,13.58,4.0,0.0,9.0,13.0,3.0,2.0,0.0,og7armanle4der
AKM,15,0.133,0.7777777777777778,6.323333333333334,3.85,8.93,0.0,0.0,1.0,5.0,1.0,2.0,0.0,og7armanle4der
Beryl M762,20,0.1,0.0,22.465,22.46,22.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,og7armanle4der
M24,18,0.278,0.375,61.06125,16.77,189.22,4.0,0.0,4.0,0.0,0.0,0.0,0.0,og7armanle4der
Beryl M762,100,0.17,0.15,8.3335,2.03,16.75,2.0,0.0,12.0,2.0,3.0,1.0,0.0,babeo-_
Groza,59,0.119,0.0,7.267142857142858,3.58,10.98,1.0,0.0,4.0,0.0,1.0,1.0,0.0,babeo-_
M24,9,0.444,0.2,213.71599999999998,155.19,251.94,1.0,0.0,4.0,0.0,0.0,0.0,0.0,babeo-_
Beryl M762,40,0.3,0.3333333333333333,61.400000000000006,5.31,180.75,6.0,0.0,5.0,0.0,3.0,4.0,0.0,JL29-_
M249,50,0.12,0.7391304347826086,16.577826086956524,3.23,55.84,0.0,0.0,9.0,6.0,4.0,4.0,0.0,JL29-_
AKM,87,0.149,0.5,15.508846153846154,6.23,50.03,3.0,0.0,15.0,6.0,1.0,1.0,0.0,MNVN-AnhNongDan
M24,5,0.4,0.0,124.41,80.59,168.23,0.0,0.0,2.0,0.0,0.0,0.0,0.0,MNVN-AnhNongDan
SKS,57,0.246,0.631578947368421,48.034473684210525,5.66,113.19,3.0,0.0,26.0,5.0,2.0,2.0,0.0,MNVN-AnhNongDan
SKS,8,0.375,0.0,32.83,32.83,32.83,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Xing-Chen0808
Vector,28,0.107,0.625,10.20375,1.97,15.43,1.0,0.0,7.0,0.0,0.0,0.0,0.0,Xing-Chen0808
M416,74,0.041,0.7857142857142857,11.994285714285715,7.99,26.41,1.0,0.0,11.0,2.0,0.0,0.0,0.0,iFTY_HuaHai
Mk12,80,0.15,0.0,148.9725,122.87,178.05,3.0,0.0,5.0,1.0,0.0,3.0,0.0,iFTY_HuaHai
Vector,171,0.152,0.6231884057971014,14.301449275362318,1.89,39.66,5.0,0.0,31.0,14.0,12.0,7.0,0.0,iFTY_HuaHai
M24,8,0.125,0.0,410.51,410.51,410.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CeShiZhangHao-11
MP5K,38,0.079,0.8,3.7046666666666668,1.02,6.24,1.0,0.0,10.0,3.0,0.0,1.0,0.0,CeShiZhangHao-11
